word_id	label	original	suggested_translation	reviews					
https://words.hk/zidin/v/77036	爾虞我詐:ji5 jyu4 ngo5 zaa3	E. 電視啲劇集次次都係講啲有錢人爾虞我詐，爭吓家產。 The soap operas are always about how the rich outwit each other and fight over some estate.	Soap operas always depict the rich competing with each other and fighting over family property.	E. Score: 5 (excellent writing and style)	E. Score: 5 (Well-written with appropriate vocabulary and structure)	"E. Score: 3 (""次次都"" can be better written as ""always"", and ""rich outwit each other"" can be better written as ""compete with each other."")"	E. Score: 4 (no obvious flaws or problems)	"E. Score: 3 (""爭吓家產"" could be better translated as ""fighting over family property"")"	"E. Score: 2 (minor grammatical error - ""爭吓家產"" is translated to ""fight over some estate"", which should be corrected to ""fighting for the inheritance""; suggested replacement: ""The soap operas are always about how the rich outwit each other and fight for the inheritance"")"
https://words.hk/zidin/v/104459	"噉:gam2,咁:gam2,減:gaam2,緊:gan2"	C. 隻蕉唔見噉橛嘅？你食咗呀？ Where's the other half of my banana? Did you eat it?	Have you seen the other half of my banana? Did you eat it?	C. Score: 5 (well-written and natural-sounding sentence)	C. Score: 5 (well-written and natural)	"C. Score: 3 (""Where's the other half of my banana? Did you eat it?"" can be better written as ""Have you seen the other half of my banana? Did you eat it?"")"	"C. Score: 2 (""Where's the other half of my banana? You ate it?"")"	"C. Score: 3 (""Is the other half of my banana missing?"" sounds more natural.)"	C. Score: 4 (no obvious flaws or problems)
https://words.hk/zidin/v/83452	收埋:sau1 maai4	C. 我收埋啲酒喺雪櫃先。 Let me store the wine in the refrigerator first.	I'll put the wine in the fridge first.	C. Score: 5 (no obvious flaws or problems)	C. Score: 5 (well-written and natural)	C. Score: 5 (Excellent writing and style)	C. Score: 4 (no obvious flaws or problems)	"C. Score: 2 (minor grammatical error; suggested replacement: ""Let me store the wine in the refrigerator first."")"	"C. Score: 2 (""Let me store the wine in the refrigerator first."" is correct, but it would be more natural to say ""I will put/store the wine in the fridge first."")"
https://words.hk/zidin/v/85145	"上面:soeng6 min6,上便:soeng6 bin6"	C. 枱上便有本書。 There is a book on the table.	A book is on the table.	C. Score: 5 (Simple and accurate.)	C. Score: 5 (no obvious flaws or problems)	C. Score: 5 (excellent writing and style)	C. Score: 4 (no obvious flaws or problems)	"C. Score: 2 (minor grammatical error, should say ""There is a book on the table."")"	"C. Score: 2 (""There is a book on the table"" could be better written as ""A book is on the table"")"
https://words.hk/zidin/v/111401	入戲:jap6 hei3	"H. 我叫你扮我男朋友呃住阿媽㗎咋，你唔好咁入戲呀。 I ask you to pretend my boyfriend to deceive my mum only, don't be too immersive."	I asked you to pretend to be my boyfriend just to fool my mom; don't get too into the role.	H. Score: 5 (well-written and humorous)	"H. Score: 4 (minor improvement possible: ""don't take it too seriously"")"	H. Score: 4 (No obvious flaws or problems)	H. Score: 4 (No obvious flaws or problems.)	"H. Score: 3 (Suggested replacement: ""I asked you to pretend to be my boyfriend to deceive my mom only; don't get too immersed in the role."")"	"H. Score: 2 (grammatical errors and awkward phrasing, better as ""I asked you to pretend to be my boyfriend just to fool my mom, don't get too into the role."")"
https://words.hk/zidin/v/71646	附送:fu6 sung3	A. 買新屋附送全屋電器。 All the household appliances would be given with the purchase of a new apartment.	A new apartment purchase comes with a full set of household appliances.	A. Score: 5 (no obvious flaws or problems)	A. Score: 4 (no obvious flaws or problems)	A. Score: 4 (No obvious flaws or problems.)	A. Score: 4	"A. Score: 3 (Suggested replacement: ""A new apartment purchase comes with a full set of household appliances."")"	"A. Score: 2 (Suggested replacement: ""All the household appliances are included with the purchase of a new apartment."")"
https://words.hk/zidin/v/20873	夾:gaap3:gap3:gep6:gip6	B. 咁多個人食飯，好難夾到時間。 It's difficult to arrange the time for that many of us to have dinner together.	It's challenging to coordinate a dinner time for so many people.	B. Score: 5 (No obvious flaws or problems)	"B. Score: 4 (slight awkwardness in ""夹到时间"", but still understandable; could be ""It's hard to coordinate a time for all of us to dine together."")"	"B. Score: 3 (""It's difficult to arrange the time for all of us to have dinner together"" might be a more natural way to phrase it)"	"B. Score: 3 (""it's difficult to arrange the time for that many of us to have dinner together"" can be better written as ""it's challenging to coordinate a dinner time for so many people"")"	B. Score: 4 (no obvious flaws or problems)	"B. Score: 3 (""to arrange the time"" can be replaced by ""to find a suitable time"")"
https://words.hk/zidin/v/68442	唱:coeng3	A. 佢前妻唱佢打女人。 His ex-wife spread a rumour that he beat women.	His ex-wife alleged he was abusive towards women.	"A. Score: 4 (minor improvement could be ""His ex-wife alleged he was abusive towards women."")"	A. Score: 5 (No obvious issues. The sentence is clear and well-structured.)	"A. Score: 3 (Suggested replacement: ""His ex-wife spread rumors that he beat women."")"	"A. Score: 3 (""spread a rumour"" can be better written as ""spread rumours"")"	"A. Score: 4 (The sentence is fluent and to the point, but it may be better phrased as ""His ex-wife spread a rumor that he beats women."")"	"A. Score: 3 (Suggested replacement: ""His ex-wife spread a rumor that he beat women."")"
https://words.hk/zidin/v/43467	"重複:cung4 fuk1,重覆:cung4 fuk1"	G. 可唔可以重複一次？ May I beg your pardon?	Can I repeat that?	"G. Score: 4 (""May I have you repeat that?"" would be a more common way to ask)"	G. Score: 5 (Correct and idiomatic)	"G. Score: 3 (""May I beg your pardon?"" is not a common response to ""Can I repeat it?"". A better response would be ""Sure, go ahead."")"	"G. Score: 1 (""May I beg your pardon?"" is not a suitable response to ""Can I do this again?"". Suggested replacement: ""Can I repeat that?"")"	G. Score: 5 (Excellent writing and style.)	G. Score: 5 (excellent writing and style)
https://words.hk/zidin/v/78862	缺:kyut3	I. 間公司好缺人啊。 The company really lacks manpower.	The company is seriously understaffed.	I. Score: 5 (Clear and concise)	I. Score: 5 (no obvious flaws or problems)	I. Score: 4 (No obvious flaws or problems)	"I. Score: 3 (""The company really lacks manpower"" can be better written as ""The company is seriously understaffed"")"	"I. Score: 1 (Suggested replacement: ""The company is seriously understaffed."")"	I. Score: 5 (good translation)
https://words.hk/zidin/v/116920	砍掉重練:ham2 diu6 cung4 lin6	"A. 觀塘個規劃太差，要成個砍掉重練。 Urban planning of Kwun Tong is too bad, it needs to be started all over again."	"The urban planning of Kwun Tong is so poor, it needs to be completely redone."	"A. Score: 4 (Minor adjustment: ""The urban planning of Kwun Tong is so poor, it needs to be completely redone."")"	"A. Score: 4 (""too bad"" can be replaced with ""poorly planned"")"	A. Score: 4 (No obvious flaws or problems)	A. Score: 4 (no obvious flaws or problems)	"A. Score: 3 (The sentence is comprehensible, but ""be started all over again"" sounds a bit awkward; suggested replacement: ""needs to be completely redone"")"	"A. Score: 3 (The translation is clear but a bit awkward. Suggested replacement: ""The urban planning of Kwun Tong is too poor, it needs to be completely redone."")"
https://words.hk/zidin/v/84888	梳理:so1 lei5	"G. 近排我有好多煩惱，我要梳理一下我嘅思緒。 I have had a lot of troubles lately, and I have to sort out my thoughts."	I've been having a lot of issues lately and need to sort things out.	"G. Score: 4 (slight awkwardness with ""我嘅思緒,"" but still understandable; a better version: ""I've had many troubles lately, and I need to sort through my thoughts."")"	"G. Score: 3 (""煩惱"" might be better as ""problems"" and ""梳理一下我嘅思緒"" can be simplified to ""organize my thoughts"")"	G. Score: 4 (No obvious flaws or problems)	"G. Score: 3 (""I have had a lot of troubles lately, and I have to sort out my thoughts"" is a bit long, maybe ""I've been having a lot of issues lately and need to sort things out"")"	G. Score: 4 (no obvious flaws or problems)	G. Score: 4 (no obvious flaws or problems)
https://words.hk/zidin/v/68091	前頭:cin4 tau4	"G. 前頭有幾架車炒咗車，條路行唔到。 A few cars in front of us were in a crash and blocked the way, so we couldn't pass."	"A few cars up ahead were in a crash, blocking the road so we couldn't pass."	"G. Score: 4 (""條路行唔到"" is direct translation and might sound awkward; a more fluent version would be ""The road is blocked, so we can't pass"")"	"G. Score: 4 (slight awkwardness with ""blocked the way,"" could be ""the road is blocked"")"	G. Score: 4 (no obvious flaws or problems)	G. Score: 4 (No obvious flaws)	"G. Score: 2 (minor grammatical error, ""so we couldn't pass"" can be better written as ""and we could not pass"")"	"G. Score: 4 (written fluently, without obvious flaws)"
https://words.hk/zidin/v/74689	效力:haau6 lik6	B. 老闆高薪聘請我哋為公司效力。 Our boss employs us with high salaries to serve the company.	Our boss hires us with high salaries to work for the company.	"B. Score: 4 (no obvious flaws, but ""serve the company"" could be simplified to ""work for the company"")"	B. Score: 4 (no obvious flaws)	B. Score: 4 (No obvious flaws or problems)	B. Score: 4 (no obvious flaws or problems)	"B. Score: 2 (Suggested replacement: ""Our boss hired us with high salaries to serve the company."")"	B. Score: 4 (Our boss hires us with high salaries to work for the company)
https://words.hk/zidin/v/78871	缺席:kyut3 zik6	D. 平均每日有十個學生缺席。 An average of ten students are absent each day.	"On average, ten students are absent each day."	D. Score: 5 (no obvious flaws or problems)	D. Score: 5 (no issues)	D. Score: 4 (no obvious flaws or problems)	D. Score: 4 (no obvious flaws or problems)	"D. Score: 3 (""are absent"" can be better written as ""absent"")"	"D. Score: 2 (minor grammatical error: ""An average of ten students are absent each day"" should be ""On average, ten students are absent each day"")"
https://words.hk/zidin/v/56013	迷:mai4	D. 我最近迷上睇電視。 I've been hooked on watching TV recently.	I've been addicted to watching TV recently.	"D. Score: 5 (good use of colloquial expression ""hooked on"")"	D. Score: 5 (no obvious flaws or problems)	"D. Score: 3 (""be hooked on"" might be a better choice than ""be hooked up"")"	D. Score: 4 (No obvious flaws or problems)	"D. Score: 3 (""hooked on"" can be better written as ""addicted to"")"	"D. Score: 3 (""I've been hooked on watching TV recently."")"
https://words.hk/zidin/v/79458	連帶:lin4 daai3	"F. 我老公好鍾意漫畫，連帶我都睇埋一份。 My husband loves comicbooks, and because of that I also started reading comics."	My husband loves comic books so much that he got me into reading them too.	F. Score: 5 (no obvious flaws or problems)	"F. Score: 4 (""and because of that I also started reading comics"" can be simplified to ""I got into comics too"")"	"F. Score: 3 (""My husband loves comicbooks, and because of that I also started reading comics."" can be better written as ""My husband loves comicbooks, so I started reading them too."")"	F. Score: 5 (excellent writing and style)	"F. Score: 3 (Sounds a bit unnatural - Suggested improvement: ""My husband loves comic books so much that he got me into reading them too."")"	"F. Score: 3 (""and because of that I also started reading comics"" can be better written as ""as a result, I started reading them too"")"
https://words.hk/zidin/v/62769	桶:tung2	E. 攞個桶去裝啲水返嚟吖。 Grab a bucket and get some water.	Grab a bucket to fetch some water.	"E. Score: 4 (minor adjustment: ""Grab a bucket to fetch some water"" for better flow)"	E. Score: 5 (simple and effective)	"E. Score: 2 (""Grab a bucket and get some water"" can be better written as ""Get some water in a bucket"")"	E. Score: 5	"E. Score: 3 (suggested replacement: ""Grab a bucket to fetch some water."")"	E. Score: 4
https://words.hk/zidin/v/78014	與其:jyu5 kei4	D. 與其我去，不如你去。 You should go rather than me.	You should go instead of me.	D. Score: 5 (well-written and natural)	D. Score: 5 (Fluent and straightforward.)	D. Score: 4 (no obvious flaws or problems)	D. Score: 4 (No obvious flaws or problems)	"D. Score: 3 (Suggested replacement: ""You should go instead of me."")"	"D. Score: 2 (minor grammatical error, better to say ""You should go instead of me"")"
https://words.hk/zidin/v/85932	甜點:tim4 dim2	F. 食飯唔見你食咁多，食甜點又咁開胃。 It is as if you have a second stomach for dessert.	"You seem to have a special appetite for dessert, as if you have a separate stomach."	F. Score: 5 (idiomatic expression used effectively to convey the idea)	"F. Score: 4 (slight awkwardness, but understandable; ""as if you have a separate appetite for dessert"" might sound better)"	"F. Score: 3 (""It is as if you have a second stomach for dessert."" can be better written as ""You seem to have a separate stomach for dessert."")"	"F. Score: 2 (Consider simplifying ""It is as if you have a second stomach for dessert"" to ""You seem to have a special appetite for dessert"")"	"F. Score: 4 (No obvious flaws or problems, but the sentence is a bit colloquial and could benefit from being rephrased for more formal writing.)"	F. Score: 5 (excellent writing and style)
https://words.hk/zidin/v/115173	"揾命博:wan2 meng6 bok3,揾命搏:wan2 meng6 bok3"	E. 一場比賽啫，唔洗揾命博嘅。 It's merely a competition. You won't need to risk your life for its success.	It's just a competition; don't have to put everything on the line.	"E. Score: 4 (well-written, but ""risk your life for its success"" could be tightened to ""bet your life on winning"")"	E. Score: 5 (well-written and concise)	"E. Score: 3 (Suggested replacement: ""It's just a competition, you won't need to risk your life."")"	E. Score: 4 (No obvious flaws or problems)	E. Score: 4 (The student has translated this idiom accurately; it might sound a bit wordy but still conveys the meaning clearly)	"E. Score: 3 (""won't need to risk your life for its success"" is awkward and could be rephrased as ""you don't have to put everything on the line"")"
https://words.hk/zidin/v/85454	損:syun2	B. 擦損咗層皮啫，冇事嘅。 It's just a small abrasion - not a big deal.	It's only a minor abrasion - nothing serious.	B. Score: 5 (excellent writing and style)	"B. Score: 4 (minor awkwardness, but still clear) - ""It's just a minor abrasion, nothing serious."""	B. Score: 4 (No obvious flaws or problems)	B. Score: 4 (No obvious flaws or problems)	"B. Score: 3 (""It's just"" can be replaced with ""Only"")"	"B. Score: 3 (optionally, ""It's just a minor abrasion - no big deal."")"
https://words.hk/zidin/v/99056	戲橋:hei3 kiu2	"H. 我喺博物館見到《猛龍過江》嘅戲橋。 I saw the flyer of ""The Return of the Dragon"" in the museum."	"I saw a poster for ""The Return of the Dragon"" in the museum."	"H. Score: 4 (""saw a poster"" instead of ""flyer"" might be more common for non-Cantonese speakers, but otherwise fine)"	H. Score: 5 (no obvious flaws or problems)	H. Score: 4 (no obvious flaws or problems)	"H. Score: 3 (""I saw the poster/handout for 'The Return of the Dragon' at the museum"" or ""I saw 'The Return of the Dragon' flyer at the museum."")"	H. Score: 4 (no obvious flaws or problems)	"H. Score: 3 (Rewritten: I saw a flyer for ""The Return of the Dragon"" in the museum.)"
https://words.hk/zidin/v/98233	keep:kip1	A. 佢四十歲都仲keep得好好。 She's forty and she stays fit for her age.	She's forty and maintains her fitness well for her age.	A. Score: 4 (no obvious flaws or problems)	A. Score: 5 (well-written sentence)	A. Score: 4 (No obvious flaws)	A. Score: 4 (no obvious flaws or problems)	"A. Score: 3 (The sentence is clear but can be improved by saying ""She's forty and maintains her fitness well for her age."")"	"A. Score: 3 (The sentence is grammatically correct, but it could be improved by saying ""She's forty and she stays fit for her age."")"
https://words.hk/zidin/v/103362	旅行結婚:leoi5 hang4 git3 fan1	H. 旅行結婚冇咁麻煩。 An overseas wedding will be less troublesome.	An overseas wedding is less troublesome.	"H. Score: 4 (Could be simpler: ""An overseas wedding is less troublesome."")"	H. Score: 5 (Simple and accurate.)	H. Score: 4 (No obvious flaws or problems)	"H. Score: 3 (""will be less troublesome"" can be better written as ""would be less troublesome"")"	H. Score: 4 (minor grammatical error in the sentence)	"H. Score: 3 (""will be"" sounds more natural than ""would be"")"
https://words.hk/zidin/v/70044	頂尖:ding2 zim1	H. 佢係佢嗰輩最頂尖嘅歌手。 He is among the top singers from his generation.	He's one of the top singers of his generation.	"H. Score: 4 (""top singers"" might be more commonly used than ""most顶尖嘅歌手"", but still understandable)"	H. Score: 5 (clear and straightforward)	H. Score: 4 (No obvious flaws or problems)	"H. Score: 3 (""He is among the top singers from his generation."" Can be better written as ""He is one of the top singers of his generation."")"	"H. Score: 4 (minor awkwardness but overall clear, suggested improvement: ""He's among the best singers from his generation."")"	"H. Score: 3 (awkward phrasing in ""from his generation""; suggested replacement: ""among the top singers of his time"" or ""of his era"")"
https://words.hk/zidin/v/70728	反彈:faan2 daan6	G. 佢掟個波埋牆，結果個波反彈打中自己。 He throws the ball to a wall where it rebounds and hits himself.	"He threw the ball at a wall, and it bounced back, hitting him."	G. Score: 5 (Perfectly fine; captures the intended meaning.)	G. Score: 5 (well-structured and easy to understand)	G. Score: 4 (no obvious flaws or problems)	"G. Score: 2 (Suggested replacement: ""He threw the ball at a wall and it bounced back and hit him."")"	G. Score: 5 (written fluently and to the point)	"G. Score: 3 (""rebounds"" should be plural, but otherwise a clear sentence)"
https://words.hk/zidin/v/67243	產房:caan2 fong4	J. 佢哋成家人都喺產房出面等緊。 Their family is waiting outside the delivery room.	Their whole family is waiting outside the delivery room.	"J. Score: 5 (no issues, well-written)"	"J. Score: 5 (perfectly fine, conveys the situation clearly)"	"J. Score: 2 (Suggested replacement: ""Their whole family is waiting outside the delivery room."")"	J. Score: 4 (no obvious flaws or problems)	J. Score: 5 (excellent writing and style)	"J. Score: 3 (""They are waiting outside the delivery room"" might sound better as ""Their whole family is waiting outside the delivery room"")"
https://words.hk/zidin/v/61090	所:so2	I. 佢所做嘅並唔係佢所講咁差嘅。 It wasn't as bad as he said it was.	It wasn't as terrible as he made it out to be.	"I. Score: 4 (only minor issue is the slightly awkward ""what he said it was""; could be ""What he did wasn't as terrible as he described."")"	I. Score: 5 (excellent)	"I. Score: 3 (Suggest ""It wasn't as bad as he made it out to be."")"	I. Score: 4 (No obvious flaws or problems.)	I. Score: 5 (excellent writing and style)	"I. Score: 3 (""wasn't as bad as he said"" is more natural than the literal translation of Cantonese phrase)"
https://words.hk/zidin/v/117979	由細到大:jau4 sai3 dou3 daai6	H. 我由細到大都鍾意睇美少女戰士。 I've enjoyed watching Sailor Moon since I was young.	I've loved watching Sailor Moon since I was young.	H. Score: 5 (well-written and natural)	H. Score: 5 (no obvious flaws or problems)	H. Score: 4 (No obvious flaws or problems)	"H. Score: 3 (""I've enjoyed watching Sailor Moon since I was young."" would be a more natural way to convey this.)"	"H. Score: 3 (comment: can be rephrased as ""I have enjoyed watching Sailor Moon since I was young"")"	H. Score: 4
https://words.hk/zidin/v/86101	條件:tiu4 gin2	D. 你屋企冇條件供你讀大學。 Your family does not have the financial resources to send you to college.	My family does not have the means to send me to college.	D. Score: 5 (well-structured sentence)	"D. Score: 5 (This sentence is simple, direct, and free of errors.)"	D. Score: 4 (no obvious flaws or problems)	D. Score: 4 (No obvious flaws or problems.)	"D. Score: 3 (consider rephrasing as ""My family does not have the financial means to send me to college."")"	"D. Score: 3 (Suggested replacement: ""My family does not have the means to send me to college."")"
https://words.hk/zidin/v/67276	撐腰:caang1 jiu1	"F. 個孫成日有嫲嫲幫佢撐腰，搞到而家成日唔聽父母話。 The grandchild always has his grandma to back him up, turns out he barely listens to his parents now."	"The grandchild always has his grandma backing him up, so now he hardly listens to his parents."	"F. Score: 5 (natural language flow, well-expressed)"	F. Score: 5 (Fluent and conveys the intended meaning effectively.)	"F. Score: 3 (""turns out"" can be better written as ""so"")"	"F. Score: 3 (""That turns out he barely listens to his parents now"" can be better written as ""and now, surprisingly, hardly listens to his parents."")"	F. Score: 4 (good use of colloquial language)	F. Score: 4 (no obvious flaws or problems)
https://words.hk/zidin/v/81289	難講:naan4 gong2	J. 好難講佢會唔會嚟喎。 It's difficult to tell if he'd come or not.	It's hard to predict whether he will come or not.	J. Score: 5 (Perfectly fine and conveys the uncertainty)	J. Score: 5 (Excellent writing and style)	"J. Score: 3 (""It's difficult to tell if he'd come or not."" can be better written as ""It's hard to predict whether he will come or not."")"	"J. Score: 3 (""It's difficult to tell if he'd come or not"" can be better written as ""It's hard to predict whether he will come or not"")"	J. Score: 4 (good sentence)	J. Score: 4 (no obvious flaws or problems)
https://words.hk/zidin/v/76425	一路上:jat1 lou6 soeng6	I. 一路上遇到好多奇怪嘅人。 I met a lot of strange people along the way.	I encountered many strange people on my journey.	I. Score: 5 (Well-written)	I. Score: 5 (Nicely phrased.)	I. Score: 4 (no obvious flaws or problems)	I. Score: 4 (No obvious flaws or problems)	"I. Score: 3 (Awkward phrasing, better phrased as ""I met many strange people on my way."")"	"I. Score: 3 (""along the way"" can be better written as ""on my journey"")"
https://words.hk/zidin/v/87174	渣:zaa1	A. 啲湯渣好好食喎！ The ingredients in the soup are very tasty!	The soup bits are incredibly tasty!	"A. Score: 4 (no obvious flaws, but ""ingredients"" might be more specific than ""soup渣"")"	"A. Score: 4 (The translation is accurate and fluent, but ""ingredients"" might not be the best choice for ""湯渣,"" which typically refers to the remnants of soup after the liquid has been consumed. A better term could be ""soup remnants"" or ""soup bits."")"	A. Score: 4 (No obvious flaws or problems)	A. Score: 4 (No obvious flaws or problems)	A. Score: 4	"A. Score: 3 (Suggestion: ""The soup is delicious!"")"
https://words.hk/zidin/v/111481	兜嘢:dau1 je5	A. 喺呢間嘢飲杯酒閒閒哋都要五兜嘢喎。 This bar charges at least 50 dollars for a drink.	This bar charges at least $50 for a drink.	"A. Score: 4 (The sentence is clear, but ""五兜嘢"" could be translated as ""50 dollars at the very least"" for better fluency.)"	"A. Score: 4 (""at least 50 dollars"" is clearer than ""五兜嘢"")"	A. Score: 4 (No obvious flaws)	A. Score: 4 (The sentence is fluent with no major issues.)	"A. Score: 4 (good translation, but a more natural way to say it is ""At least $50 for a drink at this bar"")"	"A. Score: 3 (The translation is a bit awkward. Suggested replacement: ""This bar charges at least $50 for a drink."")"
https://words.hk/zidin/v/72928	舉辦:geoi2 baan6	C. 佢下個月會舉辦個人演唱會。 He will conduct his own concert next month.	He will hold a solo concert next month.	C. Score: 4 (No obvious issues)	C. Score: 5 (no obvious flaws)	C. Score: 4 (No obvious flaws or problems.)	C. Score: 4 (No obvious flaws or problems.)	C. Score: 5 (excellent writing and style)	"C. Score: 2 (Suggested replacement: ""He will hold a solo concert next month."")"
https://words.hk/zidin/v/84832	小數:siu2 sou3	C. 十分一嘅小數寫法係零點一 (0.1)。 1/10 is 0.1 written as a decimal.	"1/10 is written as a decimal, 0.1."	C. Score: 5 (No issues; well-written)	C. Score: 5 (No issues; the sentence is clear and accurate).	C. Score: 4 (No obvious flaws or problems)	C. Score: 4 (no obvious flaws or problems)	"C. Score: 2 (Minor grammatical error: ""1/10 is written as a decimal of 0.1"")"	C. Score: 4 (No major issues found.)
https://words.hk/zidin/v/79693	兩老:loeng5 lou5	"G. 雖然佢做嘢好忙，但係都花好多時間同心機嚟照顧兩老。 Although he's busy with work, he spends a lot of time and energy to look after his ageing parents."	"Despite his busy work schedule, he still dedicates ample time and effort to care for his aging parents."	"G. Score: 4 (Minor improvement: ""Although he's busy with work, he still invests a lot of time and effort to care for his aging parents."")"	"G. Score: 5 (uses complex structure effectively, conveys meaning clearly)"	G. Score: 4 (No obvious flaws or problems)	G. Score: 5 (excellent writing and style)	G. Score: 4 (The sentence is written fluently and conveys the message clearly.)	"G. Score: 2 (There is a minor grammatical error in ""to look after his ageing parents."" It should be ""his aging parents"". Also, the sentence can be better written as ""Although he's busy with work, he spends a lot of time and energy caring for his aging parents."")"
https://words.hk/zidin/v/72030	嫁人:gaa3 jan4	D. 佢話唔會嫁人喎。 She said that she won't get married.	She said she won't get married.	D. Score: 5 (no obvious flaws or problems)	"D. Score: 5 (No issues, well-written)"	D. Score: 4 (no obvious flaws or problems)	D. Score: 4 (No obvious flaws or problems.)	"D. Score: 2 (minor grammatical error; suggested replacement: ""She said that she won't get married."")"	D. Score: 4
https://words.hk/zidin/v/81356	能力:nang4 lik6	A. 佢語文能力好好。 Her language skills are great.	Her language skills are excellent.	"A. Score: 5 (no issues, well-written)"	A. Score: 4 (no obvious flaws or problems)	A. Score: 4 (no obvious flaws or problems)	A. Score: 4 (no obvious flaws or problems)	"A. Score: 3 (Consider ""Her language skills are excellent."")"	A. Score: 4
https://words.hk/zidin/v/62821	同行:tung4 hong4	H. 我同阿明係同行嚟㗎。 Ah Ming and I are on the same trade.	Ah Ming and I work in the same industry.	"H. Score: 4 (minor adjustment for clarity: ""Ah Ming and I work in the same industry."")"	"H. Score: 4 (""on the same trade"" could be clearer as ""in the same line of work"")"	H. Score: 5 (Excellent writing and style)	H. Score: 4 (no obvious flaws or problems)	H. Score: 4 (no obvious flaws or problems)	"H. Score: 3 (""Ah Ming and I work in the same field/industry"" would be better phrased as such)"
https://words.hk/zidin/v/97059	白老鼠:baak6 lou5 syu2	J. 好多實驗室都準備減少用白老鼠。 Laboratories tend to reduce the use of white rats in future.	Many laboratories plan to reduce their use of white rats in the future.	J. Score: 4 (No obvious flaws)	J. Score: 5 (good sentence structure and clear message)	J. Score: 4 (no obvious flaws or problems)	"J. Score: 3 (""Laboratories tend to reduce the use of white rats"" is clearer and more direct.)"	"J. Score: 4 (The sentence is fluent, clear, and free from obvious flaws or problems.)"	J. Score: 4 (No major issues)
https://words.hk/zidin/v/13781	霸道:baa3 dou6	"G. 你唔可以咁霸道要我哋聽你話嘅，呢件事投票決定喇！ You can't be so overbearing to make us listen to you, let's vote on this matter!"	You can't be so domineering; let's vote on this matter!	"G. Score: 5 (uses idiomatic expression ""overbearing"" well)"	"G. Score: 4 (""can't be so overbearing to make us listen"" might sound more natural, but still clear)"	G. Score: 4 (No obvious flaws or problems)	"G. Score: 3 (Suggested rephrasing: ""You can't be so authoritative as to make us listen to you on this matter; we should vote."")"	G. Score: 4 (No obvious flaws or problems)	G. Score: 4 (no obvious flaws or problems)
https://words.hk/zidin/v/66610	唔得:m4 dak1	"F. 「老師，我想去廁所呀。」「唔得，坐返低！」 ""Miss, I wanna go to the toilet."" ""You may not. Sit back down!"""	"Miss, may I go to the toilet? ""No, sit back down please."""	F. Score: 5 (Natural dialogue; no issues.)	"F. Score: 5 (no obvious flaws or problems, dialogue is well-written)"	F. Score: 4 (No obvious flaws or problems)	F. Score: 5 (Excellent writing and style)	"F. Score: 3 (Suggested replacement: ""Miss, may I go to the toilet?"" ""No, sit back down!"")"	"F. Score: 3 (""sit back down"" sounds slightly unnatural; better written as ""sit back down please"")"
https://words.hk/zidin/v/40581	不及:bat1 kap6	J. 佢嘅成就不及佢嘅老師。 His achievement cannot compare with that of his teacher.	His achievement does not compare with that of his teacher.	J. Score: 5 (no obvious flaws or problems)	J. Score: 5 (no obvious flaws or problems)	J. Score: 5 (excellent writing and style)	J. Score: 4 (no obvious flaws or problems)	"J. Score: 3 (Suggested replacement: ""His achievement cannot match that of his teacher."")"	"J. Score: 3 (While grammatically correct, a more natural phrasing would be ""His achievement does not compare with that of his teacher."")"
https://words.hk/zidin/v/117554	主線:zyu2 sin3	"J. 想寫好一本小説嘅話，就一定要設計好故事嘅主線。 If you want to write a good novel, you must first plan the main thread of the story plot."	"If you want to write a good novel, you must plan the main thread of the plot carefully."	J. Score: 5 (good sentence structure and advice for writing)	J. Score: 5 (no obvious flaws or problems)	J. Score: 4 (No obvious flaws or problems.)	J. Score: 4 (no obvious flaws or problems)	J. Score: 5 (excellent writing and style)	"J. Score: 2 (use a comma after ""novel"" to separate the two clauses, and use ""plot's main thread"" instead of ""story's main thread"")"
https://words.hk/zidin/v/74009	供樓:gung1 lau2	I. 我半份糧要攞嚟供樓。 Half of my salary is spent to pay the mortgage of my place.	Half of my salary goes towards paying the mortgage on my place.	"I. Score: 5 (excellent, sounds natural)"	I. Score: 5 (well-written and clear)	I. Score: 4 (no obvious flaws or problems)	"I. Score: 4 (Suggested replacement: ""Half of my salary goes towards paying the mortgage on my place."")"	I. Score: 5 (Excellent writing and style.)	"I. Score: 2 (minor grammatical error in the verb tense: ""spent"" should be changed to ""is spent"")"
https://words.hk/zidin/v/53321	用:jung6	G. 支牙膏用咗一半。 The toothpaste in the tube is half-used up.	The toothpaste is almost half gone.	"G. Score: 4 (no issues; a native speaker might say ""The toothpaste is almost half gone."")"	G. Score: 5 (excellent)	G. Score: 4 (no obvious flaws or problems)	G. Score: 5 (Excellent writing and style.)	"G. Score: 4 (No obvious flaws or problems, although rephrasing as ""The tube of toothpaste is half-used"" would be more concise)"	"G. Score: 3 (The sentence is clear, but a more concise way to say this might be: ""Half of the toothpaste has been used up."")"
